,Cluster_Cliente,Credit_Limit,Total_Trans_Amt,Probabilidad_Churn,Estrategia_Asignada,Prediccion_Final,Churn_Real
1967,3,1947.0,2119,0.23985339306430087,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
4966,3,15699.0,1793,0.6759441151789352,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6910,0,12084.0,4506,0.0017511937560494182,Sin Acción (Cliente Estable),0,0
5851,3,2128.0,2289,0.9816186287389517,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1434,0,6103.0,1468,0.005840373342395641,Sin Acción (Cliente Estable),0,0
1,0,8256.0,1291,0.004087460733139738,Sin Acción (Cliente Estable),0,0
2911,2,34516.0,4077,0.0033636172396036565,Sin Acción (Cliente Estable),0,0
5053,0,3086.0,4684,0.0018175140031316888,Sin Acción (Cliente Estable),0,0
2495,3,9857.0,3448,0.0015522095748584333,Sin Acción (Cliente Estable),0,0
4728,3,14785.0,4354,0.004108339648648585,Sin Acción (Cliente Estable),0,0
6195,0,1615.0,2212,0.9702357002112411,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4756,0,3901.0,4313,0.0018806670420007212,Sin Acción (Cliente Estable),0,0
9244,2,21398.0,3119,0.8484137036659298,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
359,2,34516.0,1672,0.01037495474439778,Sin Acción (Cliente Estable),0,0
2606,3,2248.0,4439,0.002268826719369612,Sin Acción (Cliente Estable),0,0
1291,0,3590.0,1472,0.007876515642316496,Sin Acción (Cliente Estable),0,0
5780,0,2077.0,4226,0.0015386531666976594,Sin Acción (Cliente Estable),0,0
3922,3,1803.0,1979,0.9837801838914654,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1758,3,2898.0,2632,0.007907445624074137,Sin Acción (Cliente Estable),0,0
9240,3,3319.0,4840,0.9623446540762349,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9559,1,34516.0,16373,0.01156086471507605,Sin Acción (Cliente Estable),0,0
6098,0,4726.0,4683,0.0017095125594222128,Sin Acción (Cliente Estable),0,0
2538,0,3007.0,1475,0.022945688594305565,Sin Acción (Cliente Estable),0,0
5217,0,2705.0,4265,0.0015583765217400466,Sin Acción (Cliente Estable),0,0
6352,0,2658.0,4779,0.001559991950472385,Sin Acción (Cliente Estable),0,0
1880,3,6235.0,1225,0.955103715082305,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4885,3,1438.3,4416,0.003179362667263786,Sin Acción (Cliente Estable),0,0
2609,2,31680.0,1121,0.013196169930501269,Sin Acción (Cliente Estable),0,0
3738,3,13049.0,3944,0.0015776773632904546,Sin Acción (Cliente Estable),0,0
4354,3,14322.0,3993,0.002358200061446235,Sin Acción (Cliente Estable),0,0
1458,0,1606.0,2229,0.20680430110115397,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
7732,0,1989.0,5070,0.0018383772065138563,Sin Acción (Cliente Estable),0,0
2754,3,2464.0,2636,0.1512730980647821,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
5207,0,3022.0,4390,0.002316869856447268,Sin Acción (Cliente Estable),0,0
1686,3,6425.0,2036,0.09645335102049983,Sin Acción (Cliente Estable),0,0
8279,0,2601.0,5111,0.0017250821601702629,Sin Acción (Cliente Estable),0,0
1360,0,2789.0,2688,0.03382197559107361,Sin Acción (Cliente Estable),0,0
4677,0,3610.0,2216,0.9302319212863824,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
1341,2,25662.0,1484,0.007366090256885033,Sin Acción (Cliente Estable),0,0
8845,3,7469.0,8281,0.05705679684643317,Sin Acción (Cliente Estable),0,0
9253,1,18266.0,14615,0.002692436318505957,Sin Acción (Cliente Estable),0,0
8708,1,14800.0,8796,0.013357515587852503,Sin Acción (Cliente Estable),0,0
5882,3,1871.0,2593,0.9511399807364896,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6837,3,1877.0,4854,0.0020081108222381235,Sin Acción (Cliente Estable),0,0
8209,0,2625.0,2480,0.9202936589337279,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
29,0,4785.0,1045,0.009555936485811089,Sin Acción (Cliente Estable),0,0
9925,1,30770.0,15998,0.0030177320226665635,Sin Acción (Cliente Estable),0,0
7523,0,5562.0,4568,0.0017511937560494182,Sin Acción (Cliente Estable),0,0
9519,1,3787.0,16220,0.002283991393357544,Sin Acción (Cliente Estable),0,0
1837,3,2037.0,2563,0.030174963777428527,Sin Acción (Cliente Estable),0,0
7393,0,2500.0,4265,0.0016098912282112346,Sin Acción (Cliente Estable),0,0
814,3,3555.0,2346,0.005759857506923026,Sin Acción (Cliente Estable),0,0
9058,1,13553.0,8751,0.0102343489712584,Sin Acción (Cliente Estable),0,0
7656,0,4430.0,2742,0.9014803393501086,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
1377,3,14632.0,1399,0.018851694095920617,Sin Acción (Cliente Estable),0,0
2123,0,3143.0,1323,0.010116313502727878,Sin Acción (Cliente Estable),0,0
2493,0,5240.0,2172,0.005872861298720399,Sin Acción (Cliente Estable),0,0
3545,3,5000.0,4077,0.001877410184517972,Sin Acción (Cliente Estable),0,0
3911,0,2331.0,4061,0.0024331163358107645,Sin Acción (Cliente Estable),0,0
5701,2,34516.0,3756,0.011098132197193149,Sin Acción (Cliente Estable),0,0
10030,1,7832.0,14614,0.0027842951520025486,Sin Acción (Cliente Estable),0,0
9154,1,3108.0,14965,0.0029780753152242193,Sin Acción (Cliente Estable),0,0
6410,0,2020.0,4951,0.001787216869831478,Sin Acción (Cliente Estable),0,0
248,2,21304.0,1770,0.0039015510111609945,Sin Acción (Cliente Estable),0,0
10032,1,13704.0,15872,0.0034762777427316343,Sin Acción (Cliente Estable),0,0
8198,0,2816.0,4817,0.0036421115209486566,Sin Acción (Cliente Estable),0,0
2288,2,26783.0,2495,0.022729466489808055,Sin Acción (Cliente Estable),0,0
6365,3,1787.0,2345,0.9850989928837408,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6979,3,1438.3,2244,0.7505499613955243,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3647,0,2354.0,4048,0.0055321946170366,Sin Acción (Cliente Estable),0,0
1441,3,3667.0,2781,0.04716467554743227,Sin Acción (Cliente Estable),0,0
4486,3,4738.0,1900,0.9037108522656726,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6699,0,2504.0,4847,0.0023527445349843914,Sin Acción (Cliente Estable),0,0
8855,0,6636.0,7023,0.008131768468578873,Sin Acción (Cliente Estable),0,0
3348,3,5569.0,2600,0.052166945068050995,Sin Acción (Cliente Estable),0,0
825,0,7349.0,2701,0.07311568445211886,Sin Acción (Cliente Estable),0,0
5655,0,2563.0,3942,0.0016557675198188356,Sin Acción (Cliente Estable),0,0
9834,1,3660.0,14515,0.0029866502477745873,Sin Acción (Cliente Estable),0,0
9214,1,31699.0,13653,0.0021634555220225522,Sin Acción (Cliente Estable),0,0
412,0,13048.0,1170,0.0018241750660830133,Sin Acción (Cliente Estable),0,0
5424,3,1438.3,4348,0.0017421077759469938,Sin Acción (Cliente Estable),0,0
6595,2,18295.0,4827,0.003812579027472402,Sin Acción (Cliente Estable),0,0
5008,3,14544.0,4064,0.0019018699418730748,Sin Acción (Cliente Estable),0,0
5033,0,2515.0,4388,0.0021072328343040092,Sin Acción (Cliente Estable),0,0
842,2,26750.0,1131,0.2936045742863065,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
6107,3,3378.0,4761,0.002539454118963621,Sin Acción (Cliente Estable),0,0
6346,0,2030.0,5067,0.0015262084202821561,Sin Acción (Cliente Estable),0,0
2778,0,8037.0,3271,0.006131954439958364,Sin Acción (Cliente Estable),0,0
5894,3,2639.0,4892,0.002323711455939946,Sin Acción (Cliente Estable),0,0
3098,3,15248.0,4758,0.0017088163615084446,Sin Acción (Cliente Estable),0,0
791,0,3386.0,1736,0.006703144325250849,Sin Acción (Cliente Estable),0,0
1140,3,10462.0,1267,0.015253465752586,Sin Acción (Cliente Estable),0,0
6470,0,1438.3,4840,0.0024486345536736238,Sin Acción (Cliente Estable),0,0
5030,3,3422.0,3337,0.00397520627456599,Sin Acción (Cliente Estable),0,0
1871,0,5815.0,1604,0.0038014037656487133,Sin Acción (Cliente Estable),0,0
4207,3,2509.0,2281,0.9821776470054546,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
3702,0,5015.0,3161,0.0015321840356037726,Sin Acción (Cliente Estable),0,0
4675,2,15483.0,4678,0.0021152468337026506,Sin Acción (Cliente Estable),0,0
3624,3,1752.0,4864,0.0023572907720167523,Sin Acción (Cliente Estable),0,0
5026,2,19198.0,4423,0.0020027050764063973,Sin Acción (Cliente Estable),0,0
48,2,19458.0,1217,0.007146994623374358,Sin Acción (Cliente Estable),0,0
230,0,1438.3,702,0.8805686003276265,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
1160,0,3735.0,1672,0.0038310645881696912,Sin Acción (Cliente Estable),0,0
707,0,4119.0,1455,0.008183807950887165,Sin Acción (Cliente Estable),0,0
1176,3,1631.0,2962,0.05008099907627909,Sin Acción (Cliente Estable),0,0
3569,3,9890.0,3497,0.001804364074030401,Sin Acción (Cliente Estable),0,0
8050,3,3137.0,1618,0.4207636885121784,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5280,3,11862.0,4101,0.0022782128689923997,Sin Acción (Cliente Estable),0,0
5819,3,13116.0,4800,0.014199660278458027,Sin Acción (Cliente Estable),0,0
3685,2,34516.0,4313,0.0033708935252276992,Sin Acción (Cliente Estable),0,0
8373,0,3287.0,5236,0.0023494248232481777,Sin Acción (Cliente Estable),0,0
7008,3,5387.0,4374,0.0016272489641309664,Sin Acción (Cliente Estable),0,0
7143,0,3356.0,2032,0.9656364697518659,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
9328,1,6176.0,15102,0.0021643106970974354,Sin Acción (Cliente Estable),0,0
7467,0,1438.3,4551,0.0057754912125293515,Sin Acción (Cliente Estable),0,0
8340,0,4436.0,4460,0.0018199353787767144,Sin Acción (Cliente Estable),0,0
3349,0,2418.0,3896,0.011651848976869357,Sin Acción (Cliente Estable),0,0
2193,0,3104.0,2781,0.010947323872347401,Sin Acción (Cliente Estable),0,0
1239,3,2157.0,1663,0.4520534550359325,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
2429,0,3032.0,1387,0.012791556899370476,Sin Acción (Cliente Estable),0,0
2825,3,2517.0,3569,0.011824407566538277,Sin Acción (Cliente Estable),0,0
8327,3,1675.0,2622,0.9424961864237709,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9289,1,6867.0,14119,0.0025726007944236115,Sin Acción (Cliente Estable),0,0
8553,3,1477.0,4680,0.0019626873828479017,Sin Acción (Cliente Estable),0,0
207,3,1438.3,844,0.9748421254589127,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6423,0,3604.0,4576,0.001595509740039912,Sin Acción (Cliente Estable),0,0
9705,1,4107.0,16027,0.004119826367638763,Sin Acción (Cliente Estable),0,0
5021,0,2572.0,5038,0.0015314772831166834,Sin Acción (Cliente Estable),0,0
5210,3,7199.0,4552,0.0015988070984092459,Sin Acción (Cliente Estable),0,0
4612,0,2294.0,3951,0.0015661239393614458,Sin Acción (Cliente Estable),0,0
2729,0,5240.0,2712,0.0034910459628323624,Sin Acción (Cliente Estable),0,0
3345,3,6189.0,5004,0.027700450552441754,Sin Acción (Cliente Estable),0,0
8179,0,2033.0,4360,0.0016916989714292404,Sin Acción (Cliente Estable),0,0
7917,0,5037.0,4379,0.007268948216629676,Sin Acción (Cliente Estable),0,0
2851,0,3174.0,3140,0.0031276395651182636,Sin Acción (Cliente Estable),0,0
3775,3,13884.0,4650,0.003063397676254716,Sin Acción (Cliente Estable),0,0
7599,0,12725.0,4139,0.017105618389028937,Sin Acción (Cliente Estable),0,0
5371,0,5045.0,2042,0.15576809444248427,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
2822,0,7165.0,3553,0.0017228549675770708,Sin Acción (Cliente Estable),0,0
3104,2,33755.0,3458,0.0020378348851791146,Sin Acción (Cliente Estable),0,0
2676,3,15027.0,3533,0.00962379217318315,Sin Acción (Cliente Estable),0,0
3167,3,14257.0,1809,0.39311921064822947,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
838,3,8311.0,1895,0.1887438917190251,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
8425,3,1456.0,2843,0.9860163433549378,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6698,0,3103.0,4641,0.0035189880298093323,Sin Acción (Cliente Estable),0,0
4577,2,27186.0,1704,0.9443783923756585,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
6989,0,1770.0,4940,0.001534036071555524,Sin Acción (Cliente Estable),0,0
4602,3,13189.0,3821,0.0016760217468710598,Sin Acción (Cliente Estable),0,0
5648,3,3845.0,2174,0.9604643367626874,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
849,0,7623.0,1367,0.009824111850270052,Sin Acción (Cliente Estable),0,0
8923,0,5791.0,7823,0.0023313545838213852,Sin Acción (Cliente Estable),0,0
4540,0,1876.0,2579,0.8564409590185751,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
4828,3,1438.3,3778,0.0030874604679437087,Sin Acción (Cliente Estable),0,0
9531,1,34516.0,15143,0.0025245337680656287,Sin Acción (Cliente Estable),0,0
8039,3,1811.0,4934,0.004525654370863876,Sin Acción (Cliente Estable),0,0
6186,0,1858.0,4388,0.005699572383051696,Sin Acción (Cliente Estable),0,0
3161,3,7108.0,3787,0.003311175540009434,Sin Acción (Cliente Estable),0,0
8297,0,5492.0,2416,0.5872752112957744,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
6907,2,28229.0,2281,0.9769125354360693,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
2171,3,10306.0,1456,0.011451080056591394,Sin Acción (Cliente Estable),0,0
2777,0,4366.0,1596,0.006785489633433539,Sin Acción (Cliente Estable),0,0
3417,0,2369.0,3034,0.07006711119445896,Sin Acción (Cliente Estable),0,0
8648,3,3605.0,6800,0.37835014212111273,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,0
5855,3,9909.0,1844,0.9785230262456662,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5829,3,8760.0,2460,0.9708637137018272,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9651,1,9680.0,15152,0.0019069618198666242,Sin Acción (Cliente Estable),0,0
6684,3,2527.0,2767,0.946981631931474,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
9241,1,7664.0,15077,0.004400378475967974,Sin Acción (Cliente Estable),0,0
7387,3,1438.3,2589,0.8815723970216309,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2080,3,8917.0,3327,0.0021018837110457884,Sin Acción (Cliente Estable),0,0
2299,3,13129.0,2564,0.017068898780774066,Sin Acción (Cliente Estable),0,0
4049,0,2337.0,3945,0.0024716837690126757,Sin Acción (Cliente Estable),0,0
6291,0,1438.3,4425,0.0018884289093758337,Sin Acción (Cliente Estable),0,0
220,0,1857.0,1590,0.331105925718848,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
6956,0,12045.0,4884,0.0018001237271365752,Sin Acción (Cliente Estable),0,0
8150,0,1843.0,5199,0.0023599213544999906,Sin Acción (Cliente Estable),0,0
544,3,9476.0,1128,0.04913424633702465,Sin Acción (Cliente Estable),0,0
1200,3,3651.0,862,0.7048587334044278,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
4940,3,5869.0,4191,0.0036109140444229868,Sin Acción (Cliente Estable),0,0
9265,1,13313.0,15549,0.00728414405353271,Sin Acción (Cliente Estable),0,0
6909,0,1612.0,4924,0.0017045194710331858,Sin Acción (Cliente Estable),0,0
3168,2,34516.0,1641,0.9576673079724247,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
1021,2,34516.0,1733,0.04902181279670916,Sin Acción (Cliente Estable),0,0
1125,0,3186.0,1531,0.14500079002355126,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
1514,2,23996.0,1339,0.5094562619768344,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
6611,3,14304.0,4746,0.0054610596942419876,Sin Acción (Cliente Estable),0,0
7221,2,20789.0,4105,0.00390095187323132,Sin Acción (Cliente Estable),0,0
5710,2,17656.0,4633,0.0027083947501661955,Sin Acción (Cliente Estable),0,0
4124,3,7985.0,3873,0.004061279010352718,Sin Acción (Cliente Estable),0,0
3037,2,30137.0,3522,0.0015863571359538509,Sin Acción (Cliente Estable),0,0
583,3,5472.0,705,0.9497105217818675,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8968,1,3968.0,12535,0.0048329620737093335,Sin Acción (Cliente Estable),0,0
1098,0,2259.0,1790,0.0035748945225283885,Sin Acción (Cliente Estable),0,0
1609,0,3539.0,1677,0.16570095157975762,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
3617,3,8989.0,2309,0.7594636835529651,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
10054,0,3709.0,8130,0.05628697013834275,Sin Acción (Cliente Estable),0,1
9593,1,4119.0,15215,0.003838345628888596,Sin Acción (Cliente Estable),0,0
9002,0,3670.0,8608,0.004252477387492228,Sin Acción (Cliente Estable),0,0
2617,0,1741.0,2629,0.07068271149786255,Sin Acción (Cliente Estable),0,0
5154,0,2578.0,4077,0.0028782525294724476,Sin Acción (Cliente Estable),0,0
203,2,34516.0,1060,0.05636354762049582,Sin Acción (Cliente Estable),0,0
1506,2,34516.0,1969,0.017425152833605902,Sin Acción (Cliente Estable),0,0
4159,0,2925.0,4455,0.002058328283630582,Sin Acción (Cliente Estable),0,0
4562,3,1438.3,1849,0.9744308584023463,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8125,3,7570.0,2599,0.031087295582037155,Sin Acción (Cliente Estable),0,1
5839,3,9357.0,4173,0.001703117435237549,Sin Acción (Cliente Estable),0,0
6545,3,1528.0,4411,0.0019467754191920656,Sin Acción (Cliente Estable),0,0
3547,0,3855.0,3885,0.0016952397498611275,Sin Acción (Cliente Estable),0,0
8094,3,2052.0,4289,0.0023809361620511556,Sin Acción (Cliente Estable),0,0
7739,0,3085.0,4765,0.0015225806618614924,Sin Acción (Cliente Estable),0,0
3214,0,1629.0,3766,0.001871202088038493,Sin Acción (Cliente Estable),0,0
3459,3,7084.0,3838,0.0031066213757980246,Sin Acción (Cliente Estable),0,0
6920,3,5302.0,4883,0.0018672253988100418,Sin Acción (Cliente Estable),0,0
9601,1,8449.0,17634,0.001944297293986546,Sin Acción (Cliente Estable),0,0
8382,3,3311.0,4559,0.0016912605916247524,Sin Acción (Cliente Estable),0,0
7390,3,7603.0,2497,0.9561157746881218,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6298,3,1438.3,2100,0.7691648473398327,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6374,0,3448.0,5471,0.0023517027619323226,Sin Acción (Cliente Estable),0,0
5622,0,3125.0,4372,0.0018324242828094317,Sin Acción (Cliente Estable),0,0
2345,3,9515.0,4642,0.10203508475065119,Sin Acción (Cliente Estable),0,0
3877,0,3244.0,2313,0.05069617514252949,Sin Acción (Cliente Estable),0,0
685,3,4049.0,1742,0.061492203901220656,Sin Acción (Cliente Estable),0,0
2236,0,7023.0,2535,0.00808425297379451,Sin Acción (Cliente Estable),0,0
2649,0,3846.0,1815,0.011898619018317095,Sin Acción (Cliente Estable),0,0
4397,0,2655.0,4025,0.003194808959345291,Sin Acción (Cliente Estable),0,0
4970,0,11060.0,4545,0.002745239434548066,Sin Acción (Cliente Estable),0,0
9823,3,4917.0,9442,0.9775426930744596,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5898,0,6263.0,2613,0.9278678663437215,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5227,0,3029.0,2394,0.6645546475801636,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
1522,3,13882.0,2685,0.002289655211295859,Sin Acción (Cliente Estable),0,0
154,0,2154.0,1439,0.005068736262211573,Sin Acción (Cliente Estable),0,0
8982,1,12889.0,8272,0.15114790795476957,Sin Acción (Cliente Estable),0,0
3558,2,20968.0,2823,0.06297583654235653,Sin Acción (Cliente Estable),0,0
3226,0,2016.0,3772,0.004470342420040117,Sin Acción (Cliente Estable),0,0
8512,0,2726.0,5578,0.0025070865632387616,Sin Acción (Cliente Estable),0,0
5980,3,4575.0,4726,0.010804714316918743,Sin Acción (Cliente Estable),0,0
5693,0,1438.3,5136,0.00378095854861088,Sin Acción (Cliente Estable),0,0
8966,2,34516.0,7755,0.010346363922815087,Sin Acción (Cliente Estable),0,0
3436,3,5496.0,1913,0.9747341163647764,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
8665,2,34516.0,4777,0.9630570515675844,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
2889,2,34516.0,4238,0.0020842523604242737,Sin Acción (Cliente Estable),0,0
3887,3,12740.0,3441,0.025248796041524656,Sin Acción (Cliente Estable),0,0
8420,0,1517.0,5067,0.0027743345344886415,Sin Acción (Cliente Estable),0,0
2829,0,2590.0,2804,0.03407121705898537,Sin Acción (Cliente Estable),0,0
7045,0,1438.3,5177,0.0020468141425872438,Sin Acción (Cliente Estable),0,0
8858,0,1959.0,7847,0.2996084226968153,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
1968,2,18563.0,2395,0.9800324590417023,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
6049,0,6812.0,2288,0.0852469956901592,Sin Acción (Cliente Estable),0,1
6581,0,2669.0,3847,0.011658876482820036,Sin Acción (Cliente Estable),0,0
3273,2,34516.0,3906,0.0022375380758136803,Sin Acción (Cliente Estable),0,0
6812,3,1438.3,3971,0.018220654410016742,Sin Acción (Cliente Estable),0,0
8122,3,2420.0,2478,0.9856328049710623,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
1020,0,3073.0,1734,0.004317139708532696,Sin Acción (Cliente Estable),0,0
8306,0,2107.0,4841,0.0017501516650203688,Sin Acción (Cliente Estable),0,0
4594,3,5950.0,4682,0.0020717355772710937,Sin Acción (Cliente Estable),0,0
7456,3,7116.0,4759,0.001901332034264237,Sin Acción (Cliente Estable),0,0
9278,1,13679.0,15180,0.005749890453690819,Sin Acción (Cliente Estable),0,0
3506,2,34516.0,4256,0.0017098915974128278,Sin Acción (Cliente Estable),0,0
8365,0,2148.0,4711,0.01152036089436243,Sin Acción (Cliente Estable),0,0
4531,3,1713.0,3999,0.003610465089733837,Sin Acción (Cliente Estable),0,0
2370,3,4666.0,1281,0.009298991539704845,Sin Acción (Cliente Estable),0,0
7460,3,13745.0,4432,0.03694192246032255,Sin Acción (Cliente Estable),0,0
3715,0,6500.0,4738,0.001554564226946736,Sin Acción (Cliente Estable),0,0
3791,0,1858.0,3660,0.006562162805367837,Sin Acción (Cliente Estable),0,0
9596,1,7469.0,13614,0.002083452836252189,Sin Acción (Cliente Estable),0,0
2602,2,21670.0,4121,0.002298349555828932,Sin Acción (Cliente Estable),0,0
8251,0,2725.0,4714,0.0022782443396299765,Sin Acción (Cliente Estable),0,0
1077,0,6929.0,1388,0.0051018264851866646,Sin Acción (Cliente Estable),0,0
6883,0,2968.0,5171,0.0018054704772311862,Sin Acción (Cliente Estable),0,0
7167,3,7645.0,5016,0.00594437753062678,Sin Acción (Cliente Estable),0,0
58,0,6273.0,1359,0.0033199471036859797,Sin Acción (Cliente Estable),0,0
8274,0,2481.0,4466,0.0034847546827795487,Sin Acción (Cliente Estable),0,0
4248,0,1438.3,4436,0.002567577201103341,Sin Acción (Cliente Estable),0,0
1907,3,7050.0,1236,0.015227360205989552,Sin Acción (Cliente Estable),0,0
2274,0,2250.0,1339,0.005374417320618649,Sin Acción (Cliente Estable),0,0
9771,1,3216.0,14178,0.002083452836252189,Sin Acción (Cliente Estable),0,0
8395,0,2699.0,4071,0.00191808279386518,Sin Acción (Cliente Estable),0,0
5521,3,1438.3,5035,0.0024785123655531095,Sin Acción (Cliente Estable),0,0
5986,0,1654.0,2086,0.89149037549752,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,1
5076,3,5711.0,4320,0.0025337156508115502,Sin Acción (Cliente Estable),0,0
2809,0,8696.0,2847,0.006083164058624559,Sin Acción (Cliente Estable),0,0
4,0,4716.0,816,0.14722931438186762,ALIVIO FINANCIERO: Reestructuración (Descuento de Tasa / Pagos Fijos),1,0
4332,3,3261.0,4739,0.0018041971991672229,Sin Acción (Cliente Estable),0,0
4185,2,26723.0,2138,0.7821369607036308,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,1
4110,0,3433.0,4831,0.003867544736710068,Sin Acción (Cliente Estable),0,0
9272,1,22729.0,13672,0.006417558646877642,Sin Acción (Cliente Estable),0,0
5065,3,7789.0,3412,0.0017686826923456417,Sin Acción (Cliente Estable),0,0
3318,3,2222.0,4372,0.00371084940390519,Sin Acción (Cliente Estable),0,0
4533,0,6548.0,4354,0.0015861575572067722,Sin Acción (Cliente Estable),0,0
1792,3,7803.0,1199,0.015823887316411787,Sin Acción (Cliente Estable),0,0
3870,3,5420.0,3477,0.013811496948494659,Sin Acción (Cliente Estable),0,0
8989,2,34516.0,7854,0.005893769566113273,Sin Acción (Cliente Estable),0,0
8211,0,3226.0,5066,0.00222627974559352,Sin Acción (Cliente Estable),0,0
2178,0,2718.0,1711,0.00910611963834086,Sin Acción (Cliente Estable),0,0
535,3,7262.0,1438,0.005947141023758914,Sin Acción (Cliente Estable),0,0
79,2,28904.0,1334,0.006212808870277698,Sin Acción (Cliente Estable),0,0
1477,3,1890.0,1483,0.787270939458806,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
5619,3,2029.0,3142,0.44020785600250023,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
6215,3,1576.0,2703,0.9230474679196363,CAMPAÑA MASIVA: Red de Arrastre (Email Automático / MSI),1,1
2182,2,21390.0,2477,0.1604213169351375,DESPERTAR VIP: Re-engagement (Bono de Cashback / Upgrade Tarjeta),1,0
9077,1,8396.0,8329,0.002969438691562145,Sin Acción (Cliente Estable),0,0
8869,2,34516.0,8087,0.02219311677257518,Sin Acción (Cliente Estable),0,0
8546,3,1438.3,4564,0.0022483783472693744,Sin Acción (Cliente Estable),0,0
1925,2,30310.0,3703,0.00398598594963535,Sin Acción (Cliente Estable),0,0
10070,1,34516.0,15930,0.0022742348715304654,Sin Acción (Cliente Estable),0,0
